transaction_id,account_id,time,amount,type
2914a40-4249-4b57-a599-07c40607d36,993d54a-6bd1-43e7-b0ff-cdb7124485b,022-10-23T22:07:20,-312.81,ATM
9a5603a-fec2-464d-9776-76bd9bdaa8a,993d54a-6bd1-43e7-b0ff-cdb7124485b,023-03-31T19:18:42,-593.75,Debit
24dfdf1-c7c3-4b69-aab5-065f975742a,5f1e6ab-59e0-4d10-b3f4-d334fdb9955,023-01-19T12:39:18,-956.35,Debit
6010e5c-51ed-428a-af23-b14e2f28137,5f1e6ab-59e0-4d10-b3f4-d334fdb9955,022-10-16T18:45:14,291.97,Debit
e567d5f-ac4d-4fc5-a687-e7b3e1af635,5f1e6ab-59e0-4d10-b3f4-d334fdb9955,023-01-15T03:39:06,-428.06,ATM
0296b60-7a47-4cb5-997b-0e0081f92bb,8e20f30-431d-4388-a9f6-033b3d49181,023-05-08T13:27:57,765.43,Debit
bd241ed-982b-49d7-b4ca-92727b20dd0,8e20f30-431d-4388-a9f6-033b3d49181,023-01-27T12:15:31,-330.73,Debit
a128bc1-0dad-4d3d-8793-0dec245ee0d,8e20f30-431d-4388-a9f6-033b3d49181,023-08-07T01:39:00,325.1,Debit
686abbc-4e52-45d9-a77f-ff3a5cc7ed5,8e20f30-431d-4388-a9f6-033b3d49181,023-04-28T18:15:23,-438.78,Debit
3852027-e2a5-4b2f-b016-2e8da49f713,8e20f30-431d-4388-a9f6-033b3d49181,022-10-23T15:45:16,-851.4,ATM
68a7959-1f72-43ea-999d-82f2f602535,8e20f30-431d-4388-a9f6-033b3d49181,023-03-29T18:40:37,-982.34,Check
6118e57-d021-478b-a8b3-957170aba6a,8e20f30-431d-4388-a9f6-033b3d49181,023-06-30T09:29:33,-132.91,Debit
32d7eef-e688-4c7a-97b2-98e8a086119,8e20f30-431d-4388-a9f6-033b3d49181,023-08-04T02:13:14,-575.27,Debit
9aa1ff8-cf00-4e52-8e28-d99e6b43267,8e20f30-431d-4388-a9f6-033b3d49181,023-09-18T12:06:09,218.53,Wire Transfer
0f64c8d-8683-4dc1-ae81-6d79801d208,cb81b04-caea-4fea-bfd4-b8457efa6dc,023-09-06T16:15:25,622.22,Debit
6c8da43-9f92-4c96-ba3c-b7fe48846c5,cb81b04-caea-4fea-bfd4-b8457efa6dc,023-03-12T01:52:18,-314.67,Debit
b1d5988-a4d3-480f-ae73-8eba52fda30,cb81b04-caea-4fea-bfd4-b8457efa6dc,023-04-28T08:05:28,-768.71,Wire Transfer
b8fe295-a79a-4dc1-a60a-cca5efb2155,cb81b04-caea-4fea-bfd4-b8457efa6dc,023-01-17T06:31:30,891.74,ATM
c335587-ed6b-467e-a00b-02b1bea2d5b,993d54a-6bd1-43e7-b0ff-cdb7124485b,023-07-27T10:32:15,45.72,Check
1204009-17bd-401d-883a-8a12a698939,e31eac9-d75f-484e-8fbe-062676835fb,023-06-15T05:47:25,267.17,ATM
b3f5ed9-e4a6-4165-9808-786c5308e42,e31eac9-d75f-484e-8fbe-062676835fb,023-02-13T08:42:50,250.41,Debit
c130ca8-a785-43e6-8a5f-4b2635e965a,e31eac9-d75f-484e-8fbe-062676835fb,022-11-21T15:01:33,-655.54,ATM
adc9fb4-4c22-428b-95a1-64b44cbb02a,e31eac9-d75f-484e-8fbe-062676835fb,022-12-25T08:06:27,932.99,Wire Transfer
d72f12d-52a4-41c2-b8ee-cf6fb48b148,e31eac9-d75f-484e-8fbe-062676835fb,022-11-29T23:22:39,-609.01,Debit
dd2dcd6-0c57-4503-8f8f-121b358fcc1,e31eac9-d75f-484e-8fbe-062676835fb,023-08-21T16:06:51,-550.09,Debit
7fb625f-53dd-4c94-beeb-955863f97ed,e31eac9-d75f-484e-8fbe-062676835fb,023-06-08T06:37:57,-845.01,Debit
5128b0b-26bb-4774-abb3-deb66752745,e31eac9-d75f-484e-8fbe-062676835fb,023-09-06T06:38:37,670.49,ATM
08235b9-0e16-415f-9fe5-2d42833a60a,69de036-7f62-499e-b1a3-f15291aa63c,023-05-10T03:26:55,409.42,ATM
eed6b3a-067b-4cfd-8bd8-55418e8bcc7,69de036-7f62-499e-b1a3-f15291aa63c,023-07-14T17:37:12,-251.38,Check
8d4b0d2-0583-4c39-8dfc-9cfbaa24385,69de036-7f62-499e-b1a3-f15291aa63c,023-01-09T02:54:51,576.19,Debit
e273f9d-23d7-412e-a6eb-d731cbea54b,69de036-7f62-499e-b1a3-f15291aa63c,023-03-12T01:52:18,344.53,Debit
028e8a9-abdf-441f-b941-71db488533a,69de036-7f62-499e-b1a3-f15291aa63c,022-12-29T20:39:46,-54.83,ATM
7a74a89-c6ce-430b-9728-5270283de50,69de036-7f62-499e-b1a3-f15291aa63c,023-04-16T05:40:44,-831.12,Debit
8623142-1161-495e-adc1-523c185b702,6926653-58b2-49f8-ba38-151bb35a888,022-12-30T08:30:03,-674.06,Debit
caf29f9-6b37-4652-9b78-83cabd8635f,6926653-58b2-49f8-ba38-151bb35a888,022-12-11T16:20:38,503.57,Check
53520aa-566b-4d1b-87c0-440f85b361f,6926653-58b2-49f8-ba38-151bb35a888,023-02-23T14:34:50,796.0,Debit
d828d06-8afb-4302-a6ab-17d7ab5ca1b,6926653-58b2-49f8-ba38-151bb35a888,023-08-25T23:30:13,-42.45,Check
40b6003-dfe5-41c7-8d6a-593d6c2cb31,6926653-58b2-49f8-ba38-151bb35a888,023-05-21T22:32:55,283.68,Debit
71a87a0-9cc4-4d85-ac44-69234dff83b,6926653-58b2-49f8-ba38-151bb35a888,023-06-26T15:20:38,87.5,Debit
aa21630-4e9b-48fb-becf-5e0f3fb9890,6926653-58b2-49f8-ba38-151bb35a888,023-09-12T17:33:21,593.0,Debit
52efaf6-e046-4f0e-9d97-a1be77702fe,6926653-58b2-49f8-ba38-151bb35a888,023-01-09T07:59:11,-886.6,Debit
0c615dd-a08d-4d62-89a2-4a416e2be09,eb7876c-f1be-4368-a43d-a6a2fa31707,023-03-28T15:27:34,-277.91,ATM
586c25f-3663-4b9d-b514-d57c8a0de05,eb7876c-f1be-4368-a43d-a6a2fa31707,023-02-02T01:01:41,263.27,ATM
3f8561f-e58a-4499-81c4-9dd6d1e3d3a,eb7876c-f1be-4368-a43d-a6a2fa31707,023-07-14T02:07:27,716.39,Debit
4afb03d-e51c-40f6-b97a-a96f82c433e,69f8b7b-3adb-44d7-ab86-a77b98c8c67,023-05-13T00:38:29,646.77,Debit
1a22f71-a977-44d4-a852-0ac3361f7a0,69f8b7b-3adb-44d7-ab86-a77b98c8c67,022-10-23T22:07:20,773.34,Debit
10bebfb-b9ef-4ac9-bb10-9d1e58bfbd6,69f8b7b-3adb-44d7-ab86-a77b98c8c67,022-11-14T04:36:32,377.86,Check
23c3c26-8287-4c1b-9ab9-f51b976199d,f2b76fc-4b6c-48cd-9628-613f512c49b,023-03-01T22:41:58,558.53,Debit
a280811-a80c-4a3f-b70c-0a951b301c8,fadba6e-6ef6-4286-966e-419778c3c5b,023-05-18T20:05:37,420.77,Debit
30396bd-04a8-414a-8876-7dad6726c6d,fadba6e-6ef6-4286-966e-419778c3c5b,022-12-25T22:40:10,-551.74,Debit
a53065c-1138-4c82-823a-765c92f7e19,fadba6e-6ef6-4286-966e-419778c3c5b,022-11-22T08:25:29,-399.1,Check
be9f295-ecb7-4ad0-af03-b5975871740,fadba6e-6ef6-4286-966e-419778c3c5b,023-08-17T18:42:42,-807.13,Debit
a2633d2-93b8-41b2-b923-02c36825151,fadba6e-6ef6-4286-966e-419778c3c5b,022-11-12T08:15:26,-768.1,Debit
6f2535a-fec7-4cdd-9d62-e9054ff2b69,fadba6e-6ef6-4286-966e-419778c3c5b,023-01-08T18:23:58,-614.03,ATM
331cd27-af61-4e07-b16a-5c16779c35f,fadba6e-6ef6-4286-966e-419778c3c5b,022-10-25T01:48:11,-703.87,ATM
6071610-605c-49f2-ba1d-da94571d688,277ba36-69e8-41f5-9d74-a39451544bf,023-08-10T17:52:34,944.02,Debit
a87acf8-0a49-4cd2-9259-eb9290807f6,277ba36-69e8-41f5-9d74-a39451544bf,023-08-21T22:19:15,266.43,Debit
77d9ccb-926a-4ab0-a7bb-9f979e4cc1f,277ba36-69e8-41f5-9d74-a39451544bf,022-10-20T03:28:09,-582.05,Debit
459150d-1566-4ad0-98d9-8924a847f67,277ba36-69e8-41f5-9d74-a39451544bf,023-09-04T18:03:37,511.4,ATM
d0dd5ea-ccb9-4a3f-afb8-42e518053fa,277ba36-69e8-41f5-9d74-a39451544bf,023-07-21T02:31:49,-849.52,Wire Transfer
221daa6-c6ba-4d97-ac13-be2c530de06,277ba36-69e8-41f5-9d74-a39451544bf,023-03-15T22:42:40,856.29,Check
050ae73-51ab-4868-920a-a1c92cbf624,277ba36-69e8-41f5-9d74-a39451544bf,023-03-12T18:10:06,-562.36,Debit
39c8a93-dba9-45d3-87f6-ceb500a21f7,277ba36-69e8-41f5-9d74-a39451544bf,023-05-20T14:39:47,362.63,ATM
42019b4-5ffc-4339-9d57-c6fd6af6a3e,277ba36-69e8-41f5-9d74-a39451544bf,022-11-03T01:10:12,-848.95,Debit
65619b5-7c73-4b44-aeb1-2c70689c2bc,264af78-07ec-4b01-b0b2-9ffa7713bf4,023-01-09T01:46:41,882.04,ATM
6ba2eee-2f03-4148-ba57-3f809561ee3,264af78-07ec-4b01-b0b2-9ffa7713bf4,023-03-15T22:42:40,-248.21,Debit
beb218b-81ac-4c2d-971c-3d58db9e5e4,264af78-07ec-4b01-b0b2-9ffa7713bf4,023-07-16T00:08:57,-662.2,Check
c0bfef0-073c-470d-b8d5-504e3751a4d,2258875-bc68-44fd-a404-0069f596aa1,023-08-31T20:37:57,936.98,ATM
fd331be-7011-4687-89b0-4a9402d75da,5ddb048-e104-46e3-977e-40f6cd6f6eb,023-06-21T20:52:01,757.21,Debit
90f4357-b3d1-4e9d-8cbd-437d0d3e880,5ddb048-e104-46e3-977e-40f6cd6f6eb,023-02-22T18:23:56,781.1,Check
9ec8ad9-1728-46f7-8b73-c1e4334bd28,5ddb048-e104-46e3-977e-40f6cd6f6eb,023-05-16T11:12:28,-761.78,Debit
50a8f02-08a9-46db-b189-6d8ca308602,5ddb048-e104-46e3-977e-40f6cd6f6eb,022-11-14T22:18:18,-866.21,Debit
eadab55-e3c7-4d14-92ae-8fcada8953f,5ddb048-e104-46e3-977e-40f6cd6f6eb,022-10-23T15:45:16,854.47,Debit
4587d52-baa0-47c6-9301-8bf24a16ebb,5ddb048-e104-46e3-977e-40f6cd6f6eb,023-03-22T12:45:52,157.17,ATM
b8a6163-f868-4ffe-a4d6-ad6a4b027fc,5ddb048-e104-46e3-977e-40f6cd6f6eb,023-05-02T21:37:19,-715.63,ATM
42e94db-bcef-447f-8e72-409e2c07dbf,5ddb048-e104-46e3-977e-40f6cd6f6eb,023-06-10T10:12:43,936.74,ATM
61b0a08-d356-4ac7-8f6e-78439d9b540,2275759-24af-4ce5-a634-3310228e7b0,023-08-10T17:52:34,540.87,Debit
58ee710-4368-43a9-a6df-ecea0224710,87e9e31-1020-48c4-9402-23aa6809c47,023-09-12T02:03:31,-710.37,Debit
b9c193e-1a24-4af1-b148-961e42265b6,87e9e31-1020-48c4-9402-23aa6809c47,023-08-20T06:11:12,231.06,Debit
f5eb436-2de8-483a-896e-d17395965c6,87e9e31-1020-48c4-9402-23aa6809c47,023-08-13T15:53:28,-215.56,Check
cdd6321-709d-4f11-ab21-ce62f861250,87e9e31-1020-48c4-9402-23aa6809c47,023-04-09T14:45:38,960.42,Check
9f32381-d96b-4650-b586-af162a629da,87e9e31-1020-48c4-9402-23aa6809c47,023-06-26T19:45:58,9.06,Check
8ce4294-8923-46ff-9838-a9ac321189a,87e9e31-1020-48c4-9402-23aa6809c47,023-02-12T08:50:51,-453.39,ATM
8c6df10-bee2-4dd2-8d71-5b31efaa816,d796db0-e882-42c2-826c-37be7296683,023-10-06T14:37:51,659.16,Wire Transfer
3da6c1a-e906-4a5d-a4af-dfebbb43400,d796db0-e882-42c2-826c-37be7296683,023-08-27T00:03:30,-922.32,Debit
0c18a5a-1e8f-4c3f-ac35-1fcd9ba6447,d796db0-e882-42c2-826c-37be7296683,023-06-30T09:29:33,547.66,Debit
aa2bd7f-4bdc-40ea-a5a4-208ae3b768e,d796db0-e882-42c2-826c-37be7296683,022-10-14T13:25:37,824.28,ATM
f7a22b1-90ef-400f-80bd-d53eec724d7,d796db0-e882-42c2-826c-37be7296683,023-08-04T07:14:53,-543.74,Check
a5439e8-17e1-40a8-8035-b597f74242f,d796db0-e882-42c2-826c-37be7296683,023-02-13T08:42:50,704.03,ATM
59e1926-694b-4f36-b218-b80bb93cdbd,d796db0-e882-42c2-826c-37be7296683,022-11-16T17:35:47,974.9,Check
52e42a7-6707-4aa0-bdcb-234a571c883,d796db0-e882-42c2-826c-37be7296683,023-04-25T23:34:58,-403.35,ATM
8186689-7977-4459-adce-d784f7f3106,d796db0-e882-42c2-826c-37be7296683,023-08-01T13:53:06,277.94,Check
3ac7dda-b701-4fa9-b7bf-b7c5e580933,47b6e0f-60ac-484b-8452-6ff9c14497e,023-05-13T00:38:29,517.81,Check
f4fa991-100d-43b2-b698-b1a0f5f0718,e991176-ec49-43f3-866c-d7c8acf4e56,023-09-16T20:59:03,-692.93,ATM
db0ae39-f91b-47bd-ab5e-0f0a00b612d,e991176-ec49-43f3-866c-d7c8acf4e56,022-11-29T22:58:37,100.18,Debit
1435dcd-342d-4222-896a-0a37b08facb,e991176-ec49-43f3-866c-d7c8acf4e56,023-08-11T22:58:13,51.77,Debit
104fa77-bfc5-41fa-b798-f539d79be93,e991176-ec49-43f3-866c-d7c8acf4e56,023-05-14T05:35:22,891.1,Debit
8b6512f-d5f3-465a-9ed5-47bae8f9583,e991176-ec49-43f3-866c-d7c8acf4e56,023-04-04T09:22:49,626.7,Debit
97cae3d-42a7-4842-86c6-4b223e1636d,e991176-ec49-43f3-866c-d7c8acf4e56,022-10-23T17:02:28,-488.41,ATM
dd7e7fb-1880-4327-b1fe-eab793c8c22,e991176-ec49-43f3-866c-d7c8acf4e56,023-01-27T00:44:38,342.91,Debit
0e2a28b-cebd-4748-b4a9-68753a5d1a4,e991176-ec49-43f3-866c-d7c8acf4e56,022-11-03T01:10:12,584.58,Wire Transfer
90ed94b-9ecc-44d2-aa9d-d62812fc32c,e991176-ec49-43f3-866c-d7c8acf4e56,023-01-28T13:09:48,-55.57,Debit
0dcf7fb-5ac7-4417-920c-ade60eed451,7899eff-23a4-47fb-ad9e-e86dd97e0a8,023-04-08T03:10:14,390.56,Debit
5373ccd-51d0-40e6-91d4-327cc679a5a,7899eff-23a4-47fb-ad9e-e86dd97e0a8,023-04-18T02:19:04,-716.56,ATM
069532c-c175-4e34-a953-d14dcc804c7,7899eff-23a4-47fb-ad9e-e86dd97e0a8,023-09-24T10:41:41,-976.05,Debit
9c876f4-0b9d-4484-bd34-fb687fadd8f,7899eff-23a4-47fb-ad9e-e86dd97e0a8,023-04-24T13:47:14,913.11,Debit
b50bccc-b85c-4a7c-aa98-14dd95b8f3f,7899eff-23a4-47fb-ad9e-e86dd97e0a8,023-07-25T16:20:50,36.79,Debit
0ad94fb-b472-40ff-a657-9dc4cdc2240,7899eff-23a4-47fb-ad9e-e86dd97e0a8,022-10-21T22:01:18,-742.6,ATM
3b78dde-16b1-4c03-ab3c-3f6b11bda38,7899eff-23a4-47fb-ad9e-e86dd97e0a8,023-09-13T11:37:45,-990.06,Check
78a5d30-8423-4115-9fd1-e58ea2c045c,7899eff-23a4-47fb-ad9e-e86dd97e0a8,022-12-19T13:17:28,-969.53,Debit
21c2242-1a20-4150-b044-291029fb32e,7899eff-23a4-47fb-ad9e-e86dd97e0a8,023-03-15T01:42:25,-128.85,Debit
1f0d451-d25b-4572-bdfc-5d29895f46e,ee13ca6-9c1e-4e57-bb06-57f7fe752fd,023-09-04T12:23:53,-133.77,ATM
c4fde7f-e458-4b88-b43f-a0819e0c093,ee13ca6-9c1e-4e57-bb06-57f7fe752fd,023-08-11T04:38:14,602.09,ATM
4c59658-87e3-44dd-a33f-f07788aa669,ee13ca6-9c1e-4e57-bb06-57f7fe752fd,023-07-21T08:21:56,-659.72,Debit
4a4ca8f-016e-4783-84bc-143afc1920f,6c3d0f3-6859-4ad2-ac23-62c05553108,023-05-29T05:00:35,500.09,ATM
566c322-0cc3-4428-a76a-76c8d8d7544,418f2ee-4644-4ad9-a364-c9a836289f9,022-12-22T08:30:42,-225.95,Check
a6d8a23-2159-4494-86ff-264d0937400,418f2ee-4644-4ad9-a364-c9a836289f9,023-09-26T14:06:46,606.42,Debit
9aa1ff8-cf00-4e52-8e28-d99e6b43267,418f2ee-4644-4ad9-a364-c9a836289f9,022-12-11T21:45:13,500.76,ATM
a13a5d4-c93f-4694-aaa5-f2a349ef11c,418f2ee-4644-4ad9-a364-c9a836289f9,023-06-05T21:05:28,-721.68,ATM
e68a98b-f978-440e-9d2b-1c6533d94fd,418f2ee-4644-4ad9-a364-c9a836289f9,023-04-17T22:46:37,774.27,ATM
16e531d-d486-4f66-ad47-7ddc1e3303f,418f2ee-4644-4ad9-a364-c9a836289f9,023-02-27T09:07:29,268.2,ATM
c176028-df8d-463e-b945-2db784833e0,418f2ee-4644-4ad9-a364-c9a836289f9,023-08-07T01:39:00,-344.17,Wire Transfer
30642eb-6008-41c8-97cd-f1089c5786c,418f2ee-4644-4ad9-a364-c9a836289f9,023-04-11T04:40:19,-594.76,Debit
98e3c98-1680-4ec3-9130-3205577f436,418f2ee-4644-4ad9-a364-c9a836289f9,023-06-09T08:40:43,929.18,ATM
9ae80a4-3902-421d-8a33-46241d851dd,ea554dc-8238-4b68-a33e-ab6aa0b3cf4,023-07-28T06:58:01,480.91,Wire Transfer
1c242d8-6c75-4aa2-854d-7b0fcdbbec8,ea554dc-8238-4b68-a33e-ab6aa0b3cf4,023-08-14T04:50:24,-729.8,Check
08c5e1c-0e0a-4cb5-8b59-001369515d5,ea554dc-8238-4b68-a33e-ab6aa0b3cf4,023-03-22T12:45:52,-10.86,ATM
179bfe1-68ed-47ad-aea6-97f62c7880b,ea554dc-8238-4b68-a33e-ab6aa0b3cf4,023-09-24T12:15:48,-545.96,Debit
47c5714-5684-4806-ab35-c8a0d73e519,ea554dc-8238-4b68-a33e-ab6aa0b3cf4,023-04-13T21:07:54,-6.02,Debit
7b926aa-ef41-42c3-ae2b-19a2dc0887d,ea554dc-8238-4b68-a33e-ab6aa0b3cf4,023-08-06T08:28:56,3.21,Debit
6698211-b9d0-44fb-9338-5a004999b32,69f8b7b-3adb-44d7-ab86-a77b98c8c67,023-02-18T12:45:12,941.11,Wire Transfer
8a7eaec-2183-4047-a351-54bd3b608b1,69f8b7b-3adb-44d7-ab86-a77b98c8c67,023-05-10T15:49:17,855.86,Wire Transfer
e1ffaac-6a43-49b8-ae08-9de9dabfa22,69f8b7b-3adb-44d7-ab86-a77b98c8c67,022-11-02T14:01:15,-676.61,Debit
0f85f56-35a6-4e90-a82c-037fc98edc7,69f8b7b-3adb-44d7-ab86-a77b98c8c67,023-03-06T09:07:10,645.44,Wire Transfer
6aca56a-fdc7-4a92-b254-acea5094b50,69f8b7b-3adb-44d7-ab86-a77b98c8c67,023-03-28T18:09:53,863.03,Debit
458dba6-bd88-4494-b4b8-dae6af09271,69f8b7b-3adb-44d7-ab86-a77b98c8c67,023-09-23T12:05:07,974.33,Debit
7f65454-c234-41c1-9e31-cf7423b30c9,7637150-f85d-4e0f-bf68-42d1e685d06,023-09-16T03:21:18,-356.96,ATM
a37570d-55a0-40c1-b96d-2986d816a36,7637150-f85d-4e0f-bf68-42d1e685d06,023-07-21T08:21:56,-917.59,Check
fb3a617-9fca-4232-a42b-11d694e4e5f,7637150-f85d-4e0f-bf68-42d1e685d06,023-09-25T20:31:53,-721.47,Debit
ea096e2-7e7a-460a-b3ad-a7fdfb9db20,6d0ef01-67c1-4c5c-a379-cece589e71b,022-12-04T06:37:13,349.92,Debit
beb218b-81ac-4c2d-971c-3d58db9e5e4,6d0ef01-67c1-4c5c-a379-cece589e71b,023-08-17T11:41:00,-682.71,Debit
1a39a92-3d02-4eea-8918-045506c3190,6d0ef01-67c1-4c5c-a379-cece589e71b,022-11-01T12:36:20,462.68,Debit
b3d2a8b-6eb6-4dff-ad63-e81dde61388,6d0ef01-67c1-4c5c-a379-cece589e71b,023-09-16T20:59:03,-923.85,ATM
95b400d-1395-42e6-8cc6-0c8295fb108,6d0ef01-67c1-4c5c-a379-cece589e71b,023-09-10T17:23:55,-226.17,Check
a0f1546-78b1-4a23-ad17-de4137da372,6d0ef01-67c1-4c5c-a379-cece589e71b,022-11-12T09:38:06,-860.06,Check
71123a1-7cd3-49a7-bb9f-fa8c3c1f435,6d0ef01-67c1-4c5c-a379-cece589e71b,023-02-03T07:58:48,-817.22,Debit
e3f63bc-785a-4bf4-91d8-bfddbd146ea,b3cd2ae-42a5-448c-8db6-c26cdbeee07,023-03-24T11:33:42,-89.93,Debit
d444b2b-d56e-427c-bae7-195770c4c6e,b3cd2ae-42a5-448c-8db6-c26cdbeee07,023-03-31T19:18:42,100.0,ATM
e30251d-8123-4c0f-8611-d8f3647538d,b3cd2ae-42a5-448c-8db6-c26cdbeee07,022-12-25T10:05:48,-155.91,ATM
a24e47c-b391-420b-a307-027f17790bf,b3cd2ae-42a5-448c-8db6-c26cdbeee07,023-09-25T22:17:14,485.22,Debit
74af62b-dcb9-4703-bff2-df268fe79e9,b3cd2ae-42a5-448c-8db6-c26cdbeee07,023-07-12T00:52:54,-771.43,Debit
1eed743-95f8-4fbb-bfb7-444dd8f3180,b3cd2ae-42a5-448c-8db6-c26cdbeee07,022-12-24T13:07:18,722.54,Debit
a9c85c1-a5ac-47de-b129-ef5c4596a29,b3cd2ae-42a5-448c-8db6-c26cdbeee07,023-07-19T17:52:23,-735.92,Debit
a9a6855-e235-4357-81f6-227eebf0567,b3cd2ae-42a5-448c-8db6-c26cdbeee07,023-07-29T21:45:52,-262.31,Check
1b628a9-70b4-404f-8055-e4d98583ce7,b3cd2ae-42a5-448c-8db6-c26cdbeee07,023-02-28T20:41:36,-651.6,Debit
2c0da25-ce3d-43f7-a5f7-4fd5e1959e2,b3cd2ae-42a5-448c-8db6-c26cdbeee07,023-03-13T19:44:25,622.64,Debit
22bfab1-e95b-4b86-b62b-02853dc95c4,93eb453-0511-4d0d-839b-ebacaed7b30,023-09-10T05:24:25,-931.16,ATM
9979d03-3aa4-4d40-8457-cfbbfdebab9,93eb453-0511-4d0d-839b-ebacaed7b30,022-12-23T02:19:02,793.3,ATM
534a9b4-d2e2-4db0-8813-a92f50abd9b,93eb453-0511-4d0d-839b-ebacaed7b30,023-05-04T19:24:58,810.91,ATM
f26eb87-8e6a-4270-8f5d-234e972d5f8,93eb453-0511-4d0d-839b-ebacaed7b30,023-09-12T09:14:38,764.3,Check
88959ef-9593-4ab8-9123-12e6d6fda38,47b6e0f-60ac-484b-8452-6ff9c14497e,023-04-09T01:53:37,-832.24,Wire Transfer
ccb1b69-21bf-4fe4-a3e8-a6bcf9d064d,47b6e0f-60ac-484b-8452-6ff9c14497e,023-03-14T21:42:07,665.14,Debit
cdec477-4003-4e6f-98f7-430af2cc1c0,47b6e0f-60ac-484b-8452-6ff9c14497e,023-05-30T19:10:36,873.73,ATM
320fb91-92a8-4e31-b7aa-49d80e222ee,47b6e0f-60ac-484b-8452-6ff9c14497e,022-12-12T03:56:17,-423.84,ATM
24bee64-fe79-4568-a2bf-2f6cb58ff3f,47b6e0f-60ac-484b-8452-6ff9c14497e,023-05-27T07:31:11,97.0,Check
35e6a1f-c178-4a3d-b770-d942ed93ca6,29e0e9d-2fb1-463e-8e7c-1b4d3b8b896,022-10-18T06:34:18,113.28,Debit
aa3c0c3-b509-453d-b0ac-cda82a437b9,29e0e9d-2fb1-463e-8e7c-1b4d3b8b896,023-04-08T01:12:40,977.46,Debit
95b400d-1395-42e6-8cc6-0c8295fb108,29e0e9d-2fb1-463e-8e7c-1b4d3b8b896,023-02-07T02:08:15,665.96,Debit
c42d6f2-bdea-400c-a537-ec8f8b9432d,29e0e9d-2fb1-463e-8e7c-1b4d3b8b896,022-12-07T17:11:39,92.63,ATM
7b61ed1-9748-43b7-9856-e0ffed58d2f,29e0e9d-2fb1-463e-8e7c-1b4d3b8b896,023-04-01T01:21:59,924.05,ATM
3833b77-57fb-4e3c-b39f-1f34af63a94,29e0e9d-2fb1-463e-8e7c-1b4d3b8b896,023-04-03T20:07:44,-433.57,ATM
730bdf8-c98d-4cff-b091-5f4e38f0dc8,29e0e9d-2fb1-463e-8e7c-1b4d3b8b896,023-05-25T21:35:24,-639.67,ATM
fd331be-7011-4687-89b0-4a9402d75da,264af78-07ec-4b01-b0b2-9ffa7713bf4,023-08-14T11:16:14,696.35,Debit
eb12a1a-5b46-434a-b644-3e32886e54e,cb81b04-caea-4fea-bfd4-b8457efa6dc,022-12-02T16:09:07,919.61,Debit
42425a7-5ae1-4bac-84c1-c9bc2ec61a7,cb81b04-caea-4fea-bfd4-b8457efa6dc,023-04-20T23:22:29,-403.28,Debit
6f2535a-fec7-4cdd-9d62-e9054ff2b69,cb81b04-caea-4fea-bfd4-b8457efa6dc,023-04-04T14:03:21,315.7,Debit
acd8f6a-04a5-44bf-a03f-9d9ea8eaecd,d74ee24-2b4d-4e91-b52f-d49648344f8,023-08-19T17:55:11,62.25,ATM
aac91dc-9c75-411b-bf98-3f5d931dc6f,d74ee24-2b4d-4e91-b52f-d49648344f8,023-04-14T15:44:13,-617.99,Wire Transfer
94cacc9-0d40-4cff-b485-20672dff2a5,d74ee24-2b4d-4e91-b52f-d49648344f8,023-08-29T14:22:18,840.95,Check
b3167a6-834d-4476-99c2-af7e70bc271,d74ee24-2b4d-4e91-b52f-d49648344f8,023-08-05T04:27:07,-802.27,ATM
d23e293-82ef-432b-91d8-3a62d9b7fa8,d74ee24-2b4d-4e91-b52f-d49648344f8,023-01-22T12:08:24,-630.25,Check
920a73a-6028-4ccc-9839-5227b1e8eac,d74ee24-2b4d-4e91-b52f-d49648344f8,023-03-14T08:40:57,-308.59,Debit
6e9bde9-d844-4578-97fa-c8f47474bed,d74ee24-2b4d-4e91-b52f-d49648344f8,023-07-12T09:37:23,0.76,Debit
5d73ea5-0896-4821-9d83-cd0b4c165cf,97196ee-8704-4c54-9ea5-8de94dac318,023-06-19T05:25:51,461.96,Debit
b7d5c0a-7035-4dc3-9efb-5fb0c03f583,97196ee-8704-4c54-9ea5-8de94dac318,023-08-27T11:30:54,993.71,Check
3f2f14d-9a91-46d2-9d98-250025554e1,97196ee-8704-4c54-9ea5-8de94dac318,022-11-09T08:44:15,277.5,ATM
167e5ca-3a4c-4289-acfb-d81e29ec333,97196ee-8704-4c54-9ea5-8de94dac318,023-07-08T22:24:10,818.43,ATM
0b82cb8-1626-409a-bd94-6017c8e90fc,97196ee-8704-4c54-9ea5-8de94dac318,023-08-05T09:10:56,-971.64,Debit
f9f4774-b0a9-4d86-ba64-1ce002ecbc3,97196ee-8704-4c54-9ea5-8de94dac318,022-10-23T13:44:46,453.22,Debit
167e5ca-3a4c-4289-acfb-d81e29ec333,97196ee-8704-4c54-9ea5-8de94dac318,022-12-01T01:06:24,-868.3,Debit
3cc6b03-1f7d-41f2-921f-50c01d10bc5,97196ee-8704-4c54-9ea5-8de94dac318,022-12-11T22:42:36,591.5,Wire Transfer
c2488e4-c684-44d3-b680-233377011fd,8475cc0-8de5-4e85-aacb-098e80796c1,023-02-23T20:50:34,433.87,ATM
acda365-780c-47e2-843e-a01fab49abd,8475cc0-8de5-4e85-aacb-098e80796c1,022-11-19T08:13:40,103.51,Check
